method,gamma,condition,n_total,valid,unique,novel_unconstrained,novel_strict_sa3.0,qed_novel_strict,viol_tau_3.0,viol_tau_3.5,viol_tau_4.0,viol_tau_4.5
mdlm_dcbg,1.0,1,500,404,175,72,41,0.46912974443296934,0.08663366336633663,0.07673267326732673,0.06930693069306931,0.06683168316831684
