method,gamma,condition,n_total,valid,unique,novel_unconstrained,novel_strict_sa3.0,qed_novel_strict,viol_tau_3.0,viol_tau_3.5,viol_tau_4.0,viol_tau_4.5
mdlm_dcbg,1,1,1000,653,562,222,41,0.47643892549763067,0.663093415007657,0.39663093415007655,0.12710566615620214,0.0444104134762634
