method,gamma,condition,n_total,valid,unique,novel_unconstrained,novel_strict_sa3.0,qed_novel_strict,viol_tau_3.0,viol_tau_3.5,viol_tau_4.0,viol_tau_4.5
mdlm_dcbg,1.0,1,500,375,212,87,43,0.5106938098214451,0.12266666666666666,0.10933333333333334,0.09066666666666667,0.088
