method,gamma,condition,n_total,valid,unique,novel_unconstrained,novel_strict_sa3.0,qed_novel_strict,viol_tau_3.0,viol_tau_3.5,viol_tau_4.0,viol_tau_4.5
mdlm_dcbg,1.0,1,500,372,219,98,49,0.5103081584502577,0.13440860215053763,0.11559139784946236,0.0967741935483871,0.0967741935483871
