method,gamma,condition,n_total,valid,unique,novel_unconstrained,novel_strict_sa3.0,qed_novel_strict,viol_tau_3.0,viol_tau_3.5,viol_tau_4.0,viol_tau_4.5
mdlm_dcbg,1.0,1,500,426,163,61,33,0.45784826590250033,0.07746478873239436,0.06572769953051644,0.05868544600938967,0.05868544600938967
