method,gamma,condition,n_total,valid,unique,novel_unconstrained,novel_strict_sa3.0,qed_novel_strict,viol_tau_3.0,viol_tau_3.5,viol_tau_4.0,viol_tau_4.5
mdlm_dcbg,1.0,1,500,431,181,74,50,0.45866009692495313,0.058004640371229696,0.058004640371229696,0.05336426914153132,0.05336426914153132
