method,gamma,condition,n_total,valid,unique,novel_unconstrained,novel_strict_sa3.0,qed_novel_strict,viol_tau_3.0,viol_tau_3.5,viol_tau_4.0,viol_tau_4.5
mdlm_dcbg,1.0,1,500,387,166,107,58,0.4714054366493722,0.13178294573643412,0.12144702842377261,0.09302325581395349,0.08785529715762273
