method,gamma,condition,n_total,valid,unique,novel_unconstrained,novel_strict_sa3.0,qed_novel_strict,viol_tau_3.0,viol_tau_3.5,viol_tau_4.0,viol_tau_4.5
mdlm_dcbg,1.0,1,500,443,188,80,54,0.4642673809713525,0.05869074492099323,0.04966139954853273,0.040632054176072234,0.040632054176072234
