method,gamma,condition,n_total,valid,unique,novel_unconstrained,novel_strict_sa3.0,qed_novel_strict,viol_tau_3.0,viol_tau_3.5,viol_tau_4.0,viol_tau_4.5
mdlm_dcbg,1.0,1,500,354,183,78,30,0.47507904121634276,0.1638418079096045,0.11299435028248588,0.10451977401129943,0.0903954802259887
