method,gamma,condition,n_total,valid,unique,novel_unconstrained,novel_strict_sa3.0,qed_novel_strict,viol_tau_3.0,viol_tau_3.5,viol_tau_4.0,viol_tau_4.5
mdlm_dcbg,1.0,1,500,434,222,76,44,0.4723903840262386,0.07834101382488479,0.059907834101382486,0.0576036866359447,0.0576036866359447
