method,gamma,condition,n_total,valid,unique,novel_unconstrained,novel_strict_sa3.0,qed_novel_strict,viol_tau_3.0,viol_tau_3.5,viol_tau_4.0,viol_tau_4.5
mdlm_dcbg,1.0,1,500,454,161,54,40,0.4512533378747149,0.03303964757709251,0.030837004405286344,0.030837004405286344,0.030837004405286344
