method,gamma,condition,n_total,valid,unique,novel_unconstrained,novel_strict_sa3.0,qed_novel_strict,viol_tau_3.0,viol_tau_3.5,viol_tau_4.0,viol_tau_4.5
mdlm_dcbg,3,1,1000,715,467,162,74,0.47969963158241286,0.33146853146853145,0.08111888111888112,0.05314685314685315,0.044755244755244755
