method,gamma,condition,n_total,valid,unique,novel_unconstrained,novel_strict_sa3.0,qed_novel_strict,viol_tau_3.0,viol_tau_3.5,viol_tau_4.0,viol_tau_4.5
mdlm_dcbg,1.0,1,500,428,189,71,44,0.4659979753109642,0.07242990654205607,0.056074766355140186,0.04672897196261682,0.04672897196261682
