method,gamma,gamma_schedule,gamma_C,gamma_rho,gamma_lambda_max,condition,n_total,valid,unique,valid_novel,unique_novel,qed_novel,novel_rate,viol
mdlm_dcbg_novelty,1.0,adaptive_dual,0.2231,0.1,5.0,1,500,242,232,212,205,0.4467555542771903,0.8760330578512396,0.12396694214876036
