method,gamma,gamma_schedule,gamma_C,gamma_rho,gamma_lambda_max,condition,n_total,valid,unique,valid_novel,unique_novel,qed_novel,novel_rate,viol
mdlm_dcbg_novelty,5,,0.2231,0.5,50.0,1,500,130,130,126,126,0.4484275301035672,0.9692307692307692,0.03076923076923077
