method,gamma,gamma_schedule,gamma_C,gamma_rho,gamma_lambda_max,condition,n_total,valid,unique,valid_novel,unique_novel,qed_novel,novel_rate,viol
mdlm_dcbg_novelty,2,,0.2231,0.5,50.0,1,500,157,157,136,136,0.46320537550084817,0.8662420382165605,0.13375796178343946
