method,gamma,gamma_schedule,gamma_C,gamma_rho,gamma_lambda_max,condition,n_total,valid,unique,valid_novel,unique_novel,qed_novel,novel_rate,viol
mdlm_dcbg_novelty,1.0,adaptive_dual,0.01005,0.5,3.0,1,500,222,221,188,188,0.4500652719624411,0.8468468468468469,0.15315315315315314
