method,gamma,gamma_schedule,gamma_C,gamma_rho,gamma_lambda_max,condition,n_total,valid,unique,valid_novel,unique_novel,qed_novel,novel_rate,viol
mdlm_dcbg_novelty,,,,,,,500,298,292,116,116,0.4499938550372499,0.38926174496644295,0.610738255033557
