method,gamma,gamma_schedule,gamma_C,gamma_rho,gamma_lambda_max,condition,n_total,valid,unique,valid_novel,unique_novel,qed_novel,novel_rate,viol
mdlm_dcbg_novelty,4,,0.2231,0.5,50.0,1,500,117,117,108,108,0.46181278174449747,0.9230769230769231,0.07692307692307687
