method,gamma,gamma_schedule,gamma_C,gamma_rho,gamma_lambda_max,condition,n_total,valid,unique,valid_novel,unique_novel,qed_novel,novel_rate,viol
mdlm_dcbg_novelty,5,,0.2231,0.5,50.0,1,500,66,66,64,64,0.4737369196357286,0.9696969696969697,0.030303
