method,gamma,condition,n_total,valid,unique,novel_unconstrained,novel_strict_sa3.0,qed_novel_strict,viol_tau_3.0,viol_tau_3.5,viol_tau_4.0,viol_tau_4.5
mdlm_dcbg,1.0,1,500,376,216,91,47,0.5059556039138217,0.1196808510638298,0.10904255319148937,0.0851063829787234,0.08244680851063829
