method,gamma,condition,n_total,valid,unique,novel_unconstrained,novel_strict_sa3.0,qed_novel_strict,viol_tau_3.0,viol_tau_3.5,viol_tau_4.0,viol_tau_4.5
mdlm_dcbg,1.0,1,500,375,216,89,46,0.504361433664477,0.12,0.10666666666666667,0.08533333333333333,0.08266666666666667
