method,gamma,condition,n_total,valid,unique,novel_unconstrained,novel_strict_sa3.0,qed_novel_strict,viol_tau_3.0,viol_tau_3.5,viol_tau_4.0,viol_tau_4.5
mdlm_dcbg,1.0,1,500,353,134,107,37,0.4538993527186582,0.21813031161473087,0.1954674220963173,0.16147308781869688,0.141643059490085
