method,gamma,condition,n_total,valid,unique,novel_unconstrained,novel_strict_sa3.0,qed_novel_strict,viol_tau_3.0,viol_tau_3.5,viol_tau_4.0,viol_tau_4.5
mdlm_dcbg,1,1,1000,664,474,179,108,0.49660931162331506,0.23795180722891565,0.10542168674698796,0.0677710843373494,0.04819277108433735
