method,gamma,condition,n_total,valid,unique,novel_unconstrained,novel_strict_sa3.0,qed_novel_strict,viol_tau_3.0,viol_tau_3.5,viol_tau_4.0,viol_tau_4.5
mdlm_dcbg,5,1,1000,586,310,97,40,0.464235652590591,0.40955631399317405,0.23378839590443687,0.11774744027303755,0.10409556313993173
