method,gamma,condition,n_total,valid,unique,novel_unconstrained,novel_strict_sa3.0,qed_novel_strict,viol_tau_3.0,viol_tau_3.5,viol_tau_4.0,viol_tau_4.5
mdlm_dcbg,1.0,1,500,386,173,97,47,0.475013495744638,0.13212435233160622,0.12694300518134716,0.09585492227979274,0.09585492227979274
