method,gamma,gamma_schedule,gamma_C,gamma_rho,gamma_lambda_max,condition,n_total,valid,unique,valid_novel,unique_novel,qed_novel,novel_rate,viol
mdlm_dcbg_novelty,1.0,adaptive_dual,0.005,0.6,14.0,1,500,84,84,82,82,0.4771984309853563,0.9761904761904762,0.023809523809523836
