method,gamma,gamma_schedule,gamma_C,gamma_rho,gamma_lambda_max,condition,n_total,valid,unique,valid_novel,unique_novel,qed_novel,novel_rate,viol
mdlm_dcbg_novelty,1.0,adaptive_dual,0.01005,0.4,12.0,1,500,130,130,120,120,0.45943840812540976,0.9230769230769231,0.07692307692307687
